deployer-1  | 2025-06-03T07:51:02.254719367Z Deploying entrypoint at 0x4337084d9e255ff0702461cf8895ce9e3b5ff108
bundler-1         | 2025-06-03T07:51:23.114736596Z Jun 03 07:51:23.03 WARNING 172.18.0.1 "POST /rpc" done in 761.67ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:128 - error code:-32502 - error message:paymaster:0x29f38d9cc02e3061fc2777853a7f7daf093aeab9 insuffient stake to access slot 0x0000000000000000000000000000000000000000000000000000000000000000 at 0x29f38d9cc02e3061fc2777853a7f7daf093aeab9
bundler-1         | 2025-06-03T07:51:23.117968583Z Jun 03 07:51:23.03 DEBUG request: ('debug_bundler_clearState', [], 129)
bundler-1         | 2025-06-03T07:51:23.118522065Z Jun 03 07:51:23.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:51:23.118763616Z Jun 03 07:51:23.03 INFO 172.18.0.1 "POST /rpc" done in 814.138μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:129
bundler-1         | 2025-06-03T07:51:23.178483869Z Jun 03 07:51:23.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x53eCe2980bBe44607c2463B36b5033cF0a6116FD', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x35Ebc805E73c815bE28d6cF9BD87029a1F6bFC6e', 'paymasterData': '0x7061796d61737465725f7265666572656e63655f73746f72616765', 'paymasterVerificationGasLimit': '0xf4240', 'paymasterPostOpGasLimit': '0x186a0'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 130)
bundler-1         | 2025-06-03T07:51:23.641604769Z Jun 03 07:51:23.03 WARNING 172.18.0.1 "POST /rpc" done in 463.149ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:130 - error code:-32502 - error message:paymaster:0x35ebc805e73c815be28d6cf9bd87029a1f6bfc6e insuffient stake to access slot 0x148c94f5ae8ae952dcbccccd886089c4fff31537f278022f1ceb52e97d53651d at 0x374c4f20944c8fd59e45f59da7346645aeb6ac05
bundler-1         | 2025-06-03T07:51:23.644879325Z Jun 03 07:51:23.03 DEBUG request: ('debug_bundler_clearState', [], 131)
bundler-1         | 2025-06-03T07:51:23.645433959Z Jun 03 07:51:23.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:51:23.645645966Z Jun 03 07:51:23.03 INFO 172.18.0.1 "POST /rpc" done in 839.716μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:131
bundler-1         | 2025-06-03T07:51:23.705075879Z Jun 03 07:51:23.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x512E255b0DbcbF65FA573900836f6727d845F4ec', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0xD7e62e3599370A6a0E3dE050d6f77cD54f6F0E5B', 'paymasterData': '0x43414c4c3a3e7061796d61737465725f7265666572656e63655f73746f72616765', 'paymasterVerificationGasLimit': '0xf4240', 'paymasterPostOpGasLimit': '0x186a0'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 132)
bundler-1         | 2025-06-03T07:51:24.413981473Z Jun 03 07:51:24.03 WARNING 172.18.0.1 "POST /rpc" done in 708.886ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:132 - error code:-32502 - error message:paymaster:0xd7e62e3599370a6a0e3de050d6f77cd54f6f0e5b insuffient stake to access slot 0xea3696a1fd3282aa7474f2d6de71fcfb8b131e9c449aad715a62bb7f6266becc at 0x9474fd2c46ccf2d69f16bebe49a174ae67306df1
bundler-1         | 2025-06-03T07:51:24.417252729Z Jun 03 07:51:24.03 DEBUG request: ('debug_bundler_clearState', [], 133)
bundler-1         | 2025-06-03T07:51:24.417850573Z Jun 03 07:51:24.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:51:24.418081721Z Jun 03 07:51:24.03 INFO 172.18.0.1 "POST /rpc" done in 899.78μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:133
bundler-1         | 2025-06-03T07:51:24.476221346Z Jun 03 07:51:24.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x3A9E6Ffe736C44eC3599DFb0da2798f6e49b68Cb', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x4966BA9049Ac0e0c0F46e64404f039453859a4c6', 'paymasterData': '0x44454c454741544543414c4c3a3e7061796d61737465725f7265666572656e63655f73746f72616765', 'paymasterVerificationGasLimit': '0xf4240', 'paymasterPostOpGasLimit': '0x186a0'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 134)
bundler-1         | 2025-06-03T07:51:25.259783125Z Jun 03 07:51:25.03 WARNING 172.18.0.1 "POST /rpc" done in 783.548ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:134 - error code:-32502 - error message:paymaster:0x4966ba9049ac0e0c0f46e64404f039453859a4c6 insuffient stake to access slot 0x9b6e45d55c64a2803caf0929cd25dcf673a75e22cf780f314b70af1bf2981e3c at 0x155f41ea33377bd3460a098c64c98c0e174ebd27
bundler-1         | 2025-06-03T07:51:25.263160694Z Jun 03 07:51:25.03 DEBUG request: ('debug_bundler_clearState', [], 135)
bundler-1         | 2025-06-03T07:51:25.263715339Z Jun 03 07:51:25.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:51:25.263940249Z Jun 03 07:51:25.03 INFO 172.18.0.1 "POST /rpc" done in 817.726μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:135
bundler-1         | 2025-06-03T07:51:25.323223363Z Jun 03 07:51:25.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x5f5217fE88484f928Ac115F30e37cDd450a4B004', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x950de3e1B714426a1389a08e005a94206aadaa9d', 'paymasterData': '0x7061796d61737465725f7265666572656e63655f73746f726167655f737472756374', 'paymasterVerificationGasLimit': '0xf4240', 'paymasterPostOpGasLimit': '0x186a0'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 136)
bundler-1         | 2025-06-03T07:51:25.837827118Z Jun 03 07:51:25.03 WARNING 172.18.0.1 "POST /rpc" done in 514.552ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:136 - error code:-32502 - error message:paymaster:0x950de3e1b714426a1389a08e005a94206aadaa9d insuffient stake to access slot 0x07ed0f1339814f517dd5d735cfe83f93bff5cdd379c6718d7946b401adb636b3 at 0x633835940f461fe47b410793c07e0d5cf23f0b45
bundler-1         | 2025-06-03T07:51:25.841231116Z Jun 03 07:51:25.03 DEBUG request: ('debug_bundler_clearState', [], 137)
bundler-1         | 2025-06-03T07:51:25.841830147Z Jun 03 07:51:25.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:51:25.842062317Z Jun 03 07:51:25.03 INFO 172.18.0.1 "POST /rpc" done in 895.912μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:137
bundler-1         | 2025-06-03T07:51:25.900226992Z Jun 03 07:51:25.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xAA001D3021344Dd87a31F4408858468C08dc505A', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0xAE9E8c632573B6120A1B2978C7c0C36E40385C1D', 'paymasterData': '0x43414c4c3a3e7061796d61737465725f7265666572656e63655f73746f726167655f737472756374', 'paymasterVerificationGasLimit': '0xf4240', 'paymasterPostOpGasLimit': '0x186a0'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 138)
bundler-1         | 2025-06-03T07:51:26.683515578Z Jun 03 07:51:26.03 WARNING 172.18.0.1 "POST /rpc" done in 783.281ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:138 - error code:-32502 - error message:paymaster:0xae9e8c632573b6120a1b2978c7c0c36e40385c1d insuffient stake to access slot 0x4d6d40a3419420256eb1d9cdac1573a9b1acdc5c294206f83a772573238fda4a at 0x457b0e105bb49a8b02745f299868965ca71d183c
bundler-1         | 2025-06-03T07:51:26.686873555Z Jun 03 07:51:26.03 DEBUG request: ('debug_bundler_clearState', [], 139)
bundler-1         | 2025-06-03T07:51:26.687467334Z Jun 03 07:51:26.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:51:26.687732636Z Jun 03 07:51:26.03 INFO 172.18.0.1 "POST /rpc" done in 907.844μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:139
bundler-1         | 2025-06-03T07:51:26.747143381Z Jun 03 07:51:26.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x58774aCff2981b843a7836f0977BAD6cD6eCecf2', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0xFe5D4998202EFd2DE629B7784e1e47CA4FE497Da', 'paymasterData': '0x44454c454741544543414c4c3a3e7061796d61737465725f7265666572656e63655f73746f726167655f737472756374', 'paymasterVerificationGasLimit': '0xf4240', 'paymasterPostOpGasLimit': '0x186a0'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 140)
bundler-1         | 2025-06-03T07:51:27.616475733Z Jun 03 07:51:27.03 WARNING 172.18.0.1 "POST /rpc" done in 869.374ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:140 - error code:-32502 - error message:paymaster:0xfe5d4998202efd2de629b7784e1e47ca4fe497da insuffient stake to access slot 0x39889e97bf8fec51e6258aa2a44339362a8bfc45cc58b633c482eb06ad4b1175 at 0xf7b1310c27ae70da0f5a834e5f720fd4b0c6a385
bundler-1         | 2025-06-03T07:51:27.619931353Z Jun 03 07:51:27.03 DEBUG request: ('debug_bundler_clearState', [], 141)
bundler-1         | 2025-06-03T07:51:27.620495115Z Jun 03 07:51:27.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:51:27.620756782Z Jun 03 07:51:27.03 INFO 172.18.0.1 "POST /rpc" done in 868.772μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:141
bundler-1         | 2025-06-03T07:51:27.782099067Z Jun 03 07:51:27.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x4D567E0ce079a22335DD272362F2267d8854d949', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0xCD058aD0C6211f05F35acCA2Cc023739c5be31ff', 'paymasterData': '0x6163636f756e745f73746f72616765', 'paymasterVerificationGasLimit': '0xf4240', 'paymasterPostOpGasLimit': '0x186a0'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 142)
bundler-1         | 2025-06-03T07:51:28.143210024Z Jun 03 07:51:28.03 DEBUG response: 0xae8d2c7f26c6dc483809c3f7cedbd5fc6704bab627b3df95f9046345650421c8
bundler-1         | 2025-06-03T07:51:28.143436459Z Jun 03 07:51:28.03 INFO 172.18.0.1 "POST /rpc" done in 361.486ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:142
bundler-1         | 2025-06-03T07:51:28.146689979Z Jun 03 07:51:28.03 DEBUG request: ('debug_bundler_clearState', [], 143)
bundler-1         | 2025-06-03T07:51:28.147254763Z Jun 03 07:51:28.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:51:28.147470698Z Jun 03 07:51:28.03 INFO 172.18.0.1 "POST /rpc" done in 806.806μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:143
bundler-1         | 2025-06-03T07:51:28.207570304Z Jun 03 07:51:28.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xA7f9aF579144b0143137f7fD3a2f962bD7a0EB93', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0xfE2Ef04d7f9F436B3eFB23f99F801Cbf36e3dD23', 'paymasterData': '0x43414c4c3a3e6163636f756e745f73746f72616765', 'paymasterVerificationGasLimit': '0xf4240', 'paymasterPostOpGasLimit': '0x186a0'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 144)
bundler-1         | 2025-06-03T07:51:28.781668456Z Jun 03 07:51:28.03 DEBUG response: 0x67c0c47506cd20f166c720ac9d584591dfc978974174a7fe79fa04a4fc6bbf84
bundler-1         | 2025-06-03T07:51:28.781925487Z Jun 03 07:51:28.03 INFO 172.18.0.1 "POST /rpc" done in 574.431ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:144
bundler-1         | 2025-06-03T07:51:28.785329899Z Jun 03 07:51:28.03 DEBUG request: ('debug_bundler_clearState', [], 145)
bundler-1         | 2025-06-03T07:51:28.785882121Z Jun 03 07:51:28.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:51:28.786099971Z Jun 03 07:51:28.03 INFO 172.18.0.1 "POST /rpc" done in 805.303μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:145
bundler-1         | 2025-06-03T07:51:28.948232386Z Jun 03 07:51:28.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xbE784Fe653F1dFd02374122A234e1aDf05627Ea7', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x7b9aC7D4e10BEE644aA753604E99fC4921b4fcF1', 'paymasterData': '0x44454c454741544543414c4c3a3e6163636f756e745f73746f72616765', 'paymasterVerificationGasLimit': '0xf4240', 'paymasterPostOpGasLimit': '0x186a0'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 146)
bundler-1         | 2025-06-03T07:51:29.607722884Z Jun 03 07:51:29.03 DEBUG response: 0x7e7d6d09bab43f7baac05a9ae582ae137d323a20eee61f1f7eed3fa4fc74da28
bundler-1         | 2025-06-03T07:51:29.607978993Z Jun 03 07:51:29.03 INFO 172.18.0.1 "POST /rpc" done in 659.903ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:146
bundler-1         | 2025-06-03T07:51:29.611255138Z Jun 03 07:51:29.03 DEBUG request: ('debug_bundler_clearState', [], 147)
bundler-1         | 2025-06-03T07:51:29.611821523Z Jun 03 07:51:29.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:51:29.612043945Z Jun 03 07:51:29.03 INFO 172.18.0.1 "POST /rpc" done in 818.708μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:147
bundler-1         | 2025-06-03T07:51:29.671994668Z Jun 03 07:51:29.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x28A122452781dC14259149E9967921e7A451e82A', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x0b6ec2eD64Fe0Cf280783C225cb9Da37a8700DFd', 'paymasterData': '0x6163636f756e745f7472616e7369656e745f73746f72616765', 'paymasterVerificationGasLimit': '0xf4240', 'paymasterPostOpGasLimit': '0x186a0'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 148)
bundler-1         | 2025-06-03T07:51:30.138762331Z Jun 03 07:51:30.03 DEBUG response: 0x835bd09fdf3b6fa53cc03495e25884626c720d6334dd20723b37cf1805d65169
bundler-1         | 2025-06-03T07:51:30.139025665Z Jun 03 07:51:30.03 INFO 172.18.0.1 "POST /rpc" done in 467.197ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:148
bundler-1         | 2025-06-03T07:51:30.142286305Z Jun 03 07:51:30.03 DEBUG request: ('debug_bundler_clearState', [], 149)
bundler-1         | 2025-06-03T07:51:30.142843785Z Jun 03 07:51:30.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:51:30.143052747Z Jun 03 07:51:30.03 INFO 172.18.0.1 "POST /rpc" done in 801.145μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:149
bundler-1         | 2025-06-03T07:51:30.200732325Z Jun 03 07:51:30.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x79F2c335C3e60D9A995Bd0A1a51516A3c089F481', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x158536dE2AC21436256aa41993c8390804826F3F', 'paymasterData': '0x43414c4c3a3e6163636f756e745f7472616e7369656e745f73746f72616765', 'paymasterVerificationGasLimit': '0xf4240', 'paymasterPostOpGasLimit': '0x186a0'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 150)
bundler-1         | 2025-06-03T07:51:30.906651611Z Jun 03 07:51:30.03 DEBUG response: 0x5700706094923b0dcaf3f336196139a05b3fc944661203c6bcb4d980e9002a7f
bundler-1         | 2025-06-03T07:51:30.906901111Z Jun 03 07:51:30.03 INFO 172.18.0.1 "POST /rpc" done in 706.311ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:150
bundler-1         | 2025-06-03T07:51:30.910180871Z Jun 03 07:51:30.03 DEBUG request: ('debug_bundler_clearState', [], 151)
bundler-1         | 2025-06-03T07:51:30.910711361Z Jun 03 07:51:30.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:51:30.910968616Z Jun 03 07:51:30.03 INFO 172.18.0.1 "POST /rpc" done in 789.312μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:151
bundler-1         | 2025-06-03T07:51:30.972050436Z Jun 03 07:51:30.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xaB7EB374fF8C486d7272Ed4990b8315F5cb451CC', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x37dccac372676e50470d32DA60239e7cA227b7c7', 'paymasterData': '0x44454c454741544543414c4c3a3e6163636f756e745f7472616e7369656e745f73746f72616765', 'paymasterVerificationGasLimit': '0xf4240', 'paymasterPostOpGasLimit': '0x186a0'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 152)
bundler-1         | 2025-06-03T07:51:31.753991489Z Jun 03 07:51:31.03 DEBUG response: 0x64ed8774e0366d45978f6f2adc2ba0e8afbc582471565651f9e8629eca6e2ede
bundler-1         | 2025-06-03T07:51:31.754233913Z Jun 03 07:51:31.03 INFO 172.18.0.1 "POST /rpc" done in 782.334ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:152
bundler-1         | 2025-06-03T07:51:31.757574423Z Jun 03 07:51:31.03 DEBUG request: ('debug_bundler_clearState', [], 153)
bundler-1         | 2025-06-03T07:51:31.758146310Z Jun 03 07:51:31.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:51:31.758374036Z Jun 03 07:51:31.03 INFO 172.18.0.1 "POST /rpc" done in 866.075μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:153
bundler-1         | 2025-06-03T07:51:31.818334732Z Jun 03 07:51:31.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x3465cE3eF0e963Da57a871aD6addB0d81145fb0c', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x16D87ff7a6B44eF6022bbEB547aaE383E00a0A79', 'paymasterData': '0x6163636f756e745f7265666572656e63655f73746f72616765', 'paymasterVerificationGasLimit': '0xf4240', 'paymasterPostOpGasLimit': '0x186a0'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 154)
bundler-1         | 2025-06-03T07:51:32.267005125Z Jun 03 07:51:32.03 DEBUG response: 0x2a4adebe74d3dbf3c380123ec6a757d0534d6f64bcd59c66cffbf4dc81d0198d
bundler-1         | 2025-06-03T07:51:32.267220390Z Jun 03 07:51:32.03 INFO 172.18.0.1 "POST /rpc" done in 448.99ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:154
bundler-1         | 2025-06-03T07:51:32.270516824Z Jun 03 07:51:32.03 DEBUG request: ('debug_bundler_clearState', [], 155)
bundler-1         | 2025-06-03T07:51:32.271091346Z Jun 03 07:51:32.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:51:32.271314893Z Jun 03 07:51:32.03 INFO 172.18.0.1 "POST /rpc" done in 819.089μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:155
bundler-1         | 2025-06-03T07:51:32.329086537Z Jun 03 07:51:32.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xb6bAdE716ddDa76f3253B06960aaB978C9dc225F', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x8D96682Ac3cd40aaA3C3b3915b5554FC06Ae6C57', 'paymasterData': '0x43414c4c3a3e6163636f756e745f7265666572656e63655f73746f72616765', 'paymasterVerificationGasLimit': '0xf4240', 'paymasterPostOpGasLimit': '0x186a0'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 156)
bundler-1         | 2025-06-03T07:51:33.022130016Z Jun 03 07:51:33.03 DEBUG response: 0xe606ed2ed34f6d05cc56c1f81427de846550ea9e36546fbd30998b0c4e3ff2ad
bundler-1         | 2025-06-03T07:51:33.022378342Z Jun 03 07:51:33.03 INFO 172.18.0.1 "POST /rpc" done in 693.391ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:156
bundler-1         | 2025-06-03T07:51:33.025687745Z Jun 03 07:51:33.03 DEBUG request: ('debug_bundler_clearState', [], 157)
bundler-1         | 2025-06-03T07:51:33.026271715Z Jun 03 07:51:33.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:51:33.026476451Z Jun 03 07:51:33.03 INFO 172.18.0.1 "POST /rpc" done in 836.12μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:157
bundler-1         | 2025-06-03T07:51:33.086366086Z Jun 03 07:51:33.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0xDF8d2a6377eA28f2bd7A789b18052f97add00685', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x3707C60F52c925967D6CAc37d55F25aBcdC3a7DC', 'paymasterData': '0x44454c454741544543414c4c3a3e6163636f756e745f7265666572656e63655f73746f72616765', 'paymasterVerificationGasLimit': '0xf4240', 'paymasterPostOpGasLimit': '0x186a0'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 158)
bundler-1         | 2025-06-03T07:51:33.861686396Z Jun 03 07:51:33.03 DEBUG response: 0xe1d9730e7a97af89c0fa5f46d4b30c081014daea8e3b8922fd3682c371d2b8a8
bundler-1         | 2025-06-03T07:51:33.861941875Z Jun 03 07:51:33.03 INFO 172.18.0.1 "POST /rpc" done in 775.718ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:158
bundler-1         | 2025-06-03T07:51:33.865288870Z Jun 03 07:51:33.03 DEBUG request: ('debug_bundler_clearState', [], 159)
bundler-1         | 2025-06-03T07:51:33.865852003Z Jun 03 07:51:33.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:51:33.866061624Z Jun 03 07:51:33.03 INFO 172.18.0.1 "POST /rpc" done in 810.332μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:159
bundler-1         | 2025-06-03T07:51:33.924407495Z Jun 03 07:51:33.03 DEBUG request: ('eth_sendUserOperation', [{'sender': '0x0efB19eBAbe863E0c05ef4901ddEe08608f5dCbE', 'nonce': '0x0', 'callData': '0x', 'callGasLimit': '0x493e0', 'verificationGasLimit': '0xf4240', 'preVerificationGas': '0x61a80', 'maxFeePerGas': '0xee6b2800', 'maxPriorityFeePerGas': '0xb2d05e00', 'signature': '0x', 'paymaster': '0x1a07c2F649ee4B25cA9956bd0C87635E90569C0A', 'paymasterData': '0x6163636f756e745f7265666572656e63655f73746f726167655f737472756374', 'paymasterVerificationGasLimit': '0xf4240', 'paymasterPostOpGasLimit': '0x186a0'}, '0x4337084D9E255Ff0702461CF8895CE9E3b5Ff108'], 160)
bundler-1         | 2025-06-03T07:51:34.430016018Z Jun 03 07:51:34.03 DEBUG response: 0x274b4726d54d81c02bd18e2a86ae62bac870fb53169004e139df738e71bcabd8
bundler-1         | 2025-06-03T07:51:34.430256866Z Jun 03 07:51:34.03 INFO 172.18.0.1 "POST /rpc" done in 505.948ms: 200 "None" "python-requests/2.32.3" eth_sendUserOperation RPC served - reqId:160
bundler-1         | 2025-06-03T07:51:34.433590702Z Jun 03 07:51:34.03 DEBUG request: ('debug_bundler_clearState', [], 161)
bundler-1         | 2025-06-03T07:51:34.434167679Z Jun 03 07:51:34.03 DEBUG response: ok
bundler-1         | 2025-06-03T07:51:34.434370995Z Jun 03 07:51:34.03 INFO 172.18.0.1 "POST /rpc" done in 821.353μs: 200 "None" "python-requests/2.32.3" debug_bundler_clearState RPC served - reqId:161
