Attaching to bundler-test-executor_bundler-waiter_1, bundler-test-executor_bundler_1, bundler-test-executor_deployer_1, bundler-test-executor_funder_1, geth-1.13
[36mbundler-waiter_1  |[0m 2024-04-24T13:58:02.524970616Z "0x539"
[33mbundler_1         |[0m 2024-04-24T13:58:31.076214919Z {"level":"DEBUG","time":1713967111076,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_dumpMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.076565178Z {"level":"DEBUG","time":1713967111076,"pid":1,"hostname":"30f5d40f0dad","msg":"_______________________________MEMPOOL DUMP____________________________________________"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.076576298Z {"level":"DEBUG","time":1713967111076,"pid":1,"hostname":"30f5d40f0dad","msg":"Mempool size: 0"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.076581418Z {"level":"DEBUG","time":1713967111076,"pid":1,"hostname":"30f5d40f0dad","entryCount":{"0x895c9bba8f624c406d636a126c61de51a5ac1858":1},"msg":"Mempool entryCount"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.076585636Z {"level":"DEBUG","time":1713967111076,"pid":1,"hostname":"30f5d40f0dad","msg":"________________________________________________________________________________________"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.114463741Z {"level":"DEBUG","time":1713967111114,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.116585042Z {"level":"DEBUG","time":1713967111114,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.116600130Z {"level":"DEBUG","time":1713967111114,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.116606732Z {"level":"DEBUG","time":1713967111114,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.217872286Z {"level":"DEBUG","time":1713967111217,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.220730929Z {"level":"DEBUG","time":1713967111220,"pid":1,"hostname":"30f5d40f0dad","sender":"0x895C9BBa8F624c406D636a126C61de51A5Ac1858","nonce":"0x0","userOpHash":"0xaed40e0e94dbbdf437f67e2636c7e08fd4aad90e7a0d0ff093ba1aa2a56092f2","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.223291598Z {"level":"DEBUG","time":1713967111223,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_dumpMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.223650618Z {"level":"DEBUG","time":1713967111223,"pid":1,"hostname":"30f5d40f0dad","msg":"_______________________________MEMPOOL DUMP____________________________________________"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.223663101Z {"level":"DEBUG","time":1713967111223,"pid":1,"hostname":"30f5d40f0dad","msg":"Mempool size: 1"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.223670305Z {"level":"DEBUG","time":1713967111223,"pid":1,"hostname":"30f5d40f0dad","entryCount":{"0x895c9bba8f624c406d636a126c61de51a5ac1858":2},"msg":"Mempool entryCount"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.223676817Z {"level":"DEBUG","time":1713967111223,"pid":1,"hostname":"30f5d40f0dad","msg":"________________________________________________________________________________________"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.225675938Z {"level":"DEBUG","time":1713967111225,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_sendBundleNow","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.226034686Z {"level":"DEBUG","time":1713967111225,"pid":1,"hostname":"30f5d40f0dad","force":true,"msg":"attepting to sendNextBundle"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.226044484Z {"level":"DEBUG","time":1713967111225,"pid":1,"hostname":"30f5d40f0dad","total":1,"msg":"Attepting to create bundle for entries"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.228657405Z {"level":"DEBUG","time":1713967111228,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.328641278Z {"level":"DEBUG","time":1713967111328,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.328814170Z {"level":"DEBUG","time":1713967111328,"pid":1,"hostname":"30f5d40f0dad","sender":"0x895C9BBa8F624c406D636a126C61de51A5Ac1858","nonce":"0x0","index":0,"msg":"adding to bundle"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.328824660Z {"level":"DEBUG","time":1713967111328,"pid":1,"hostname":"30f5d40f0dad","length":1,"msg":"bundle created(ready to send)"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.341151880Z {"level":"DEBUG","time":1713967111341,"pid":1,"hostname":"30f5d40f0dad","ret":"0xe25d8a9362b3a1d6557a52e8d902950e93a03b43576777310ca6923cbabe05f3","length":1,"msg":"eth_sendRawTransaction ret="}
[33mbundler_1         |[0m 2024-04-24T13:58:31.350001720Z {"level":"DEBUG","time":1713967111349,"pid":1,"hostname":"30f5d40f0dad","lastBlock":219,"events":3,"msg":"Handling past Entrypoint events since last run"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.353648186Z {"level":"DEBUG","time":1713967111353,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_dumpMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.353977028Z {"level":"DEBUG","time":1713967111353,"pid":1,"hostname":"30f5d40f0dad","msg":"_______________________________MEMPOOL DUMP____________________________________________"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.353990463Z {"level":"DEBUG","time":1713967111353,"pid":1,"hostname":"30f5d40f0dad","msg":"Mempool size: 0"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.353998097Z {"level":"DEBUG","time":1713967111353,"pid":1,"hostname":"30f5d40f0dad","entryCount":{"0x895c9bba8f624c406d636a126c61de51a5ac1858":2},"msg":"Mempool entryCount"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.354004489Z {"level":"DEBUG","time":1713967111353,"pid":1,"hostname":"30f5d40f0dad","msg":"________________________________________________________________________________________"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.396448102Z {"level":"DEBUG","time":1713967111396,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.398969193Z {"level":"DEBUG","time":1713967111396,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.398983840Z {"level":"DEBUG","time":1713967111396,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.398990413Z {"level":"DEBUG","time":1713967111396,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.501825073Z {"level":"DEBUG","time":1713967111501,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.504860090Z {"level":"DEBUG","time":1713967111504,"pid":1,"hostname":"30f5d40f0dad","sender":"0x895C9BBa8F624c406D636a126C61de51A5Ac1858","nonce":"0x1","userOpHash":"0xe529173ef25847fe0402f2faf9c7a3abf8cd6bbbf5f5ff886ce60eaf8b4c4261","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.507479519Z {"level":"DEBUG","time":1713967111507,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_dumpMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.507864680Z {"level":"DEBUG","time":1713967111507,"pid":1,"hostname":"30f5d40f0dad","msg":"_______________________________MEMPOOL DUMP____________________________________________"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.507877945Z {"level":"DEBUG","time":1713967111507,"pid":1,"hostname":"30f5d40f0dad","msg":"Mempool size: 1"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.507885910Z {"level":"DEBUG","time":1713967111507,"pid":1,"hostname":"30f5d40f0dad","entryCount":{"0x895c9bba8f624c406d636a126c61de51a5ac1858":3},"msg":"Mempool entryCount"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.507890799Z {"level":"DEBUG","time":1713967111507,"pid":1,"hostname":"30f5d40f0dad","msg":"________________________________________________________________________________________"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.509662434Z {"level":"DEBUG","time":1713967111509,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_sendBundleNow","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.510027063Z {"level":"DEBUG","time":1713967111509,"pid":1,"hostname":"30f5d40f0dad","force":true,"msg":"attepting to sendNextBundle"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.510038554Z {"level":"DEBUG","time":1713967111509,"pid":1,"hostname":"30f5d40f0dad","total":1,"msg":"Attepting to create bundle for entries"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.513021490Z {"level":"DEBUG","time":1713967111512,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.613161879Z {"level":"DEBUG","time":1713967111612,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.613484019Z {"level":"DEBUG","time":1713967111613,"pid":1,"hostname":"30f5d40f0dad","sender":"0x895C9BBa8F624c406D636a126C61de51A5Ac1858","nonce":"0x1","index":0,"msg":"adding to bundle"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.613494729Z {"level":"DEBUG","time":1713967111613,"pid":1,"hostname":"30f5d40f0dad","length":1,"msg":"bundle created(ready to send)"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.625597119Z {"level":"DEBUG","time":1713967111625,"pid":1,"hostname":"30f5d40f0dad","ret":"0x85a22de932517a57c6f1ed1a71155f414b99ab90cce66cc6610990fa0f264047","length":1,"msg":"eth_sendRawTransaction ret="}
[33mbundler_1         |[0m 2024-04-24T13:58:31.632658615Z {"level":"DEBUG","time":1713967111632,"pid":1,"hostname":"30f5d40f0dad","lastBlock":222,"events":3,"msg":"Handling past Entrypoint events since last run"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.635348214Z {"level":"DEBUG","time":1713967111635,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_dumpMempool","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.635658111Z {"level":"DEBUG","time":1713967111635,"pid":1,"hostname":"30f5d40f0dad","msg":"_______________________________MEMPOOL DUMP____________________________________________"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.635680943Z {"level":"DEBUG","time":1713967111635,"pid":1,"hostname":"30f5d40f0dad","msg":"Mempool size: 0"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.635686273Z {"level":"DEBUG","time":1713967111635,"pid":1,"hostname":"30f5d40f0dad","entryCount":{"0x895c9bba8f624c406d636a126c61de51a5ac1858":3},"msg":"Mempool entryCount"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.635690521Z {"level":"DEBUG","time":1713967111635,"pid":1,"hostname":"30f5d40f0dad","msg":"________________________________________________________________________________________"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.642627062Z {"level":"DEBUG","time":1713967111642,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_clearState","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.798130374Z {"level":"DEBUG","time":1713967111797,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.800459035Z {"level":"DEBUG","time":1713967111798,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.800474453Z {"level":"DEBUG","time":1713967111798,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:31.800480104Z {"level":"DEBUG","time":1713967111798,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:32.008863833Z {"level":"DEBUG","time":1713967112008,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T13:58:32.012172536Z {"level":"DEBUG","time":1713967112012,"pid":1,"hostname":"30f5d40f0dad","sender":"0x2e6F6e846165A6D05C70c60F039D54eC6e660023","nonce":"0x0","userOpHash":"0x84684fa419d503b6237da91f8bbf5632eaeb6774749f84478e760a0d3a1875a5","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T13:58:32.016091154Z {"level":"DEBUG","time":1713967112015,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_clearState","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:32.182204562Z {"level":"DEBUG","time":1713967112182,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:32.184573112Z {"level":"DEBUG","time":1713967112182,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:32.184587139Z {"level":"DEBUG","time":1713967112182,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:32.184592208Z {"level":"DEBUG","time":1713967112182,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:32.399705602Z {"level":"ERROR","time":1713967112399,"pid":1,"hostname":"30f5d40f0dad","error":"unstaked paymaster accessed paymaster slot 0x0000000000000000000000000000000000000000000000000000000000000001","msg":"Error calling method eth_sendUserOperation"}
[33mbundler_1         |[0m 2024-04-24T13:58:32.405029608Z {"level":"DEBUG","time":1713967112404,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_clearState","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:32.564704544Z {"level":"DEBUG","time":1713967112564,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:32.567584697Z {"level":"DEBUG","time":1713967112564,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:32.567599805Z {"level":"DEBUG","time":1713967112564,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:32.567606708Z {"level":"DEBUG","time":1713967112565,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:32.793870301Z {"level":"ERROR","time":1713967112793,"pid":1,"hostname":"30f5d40f0dad","error":"unstaked paymaster accessed 0xec3a4d13fc46e4d06a5059282e058d59810cbab3 slot 0x0451fb5271f9d58819dd710c47d62e0580775423f1b51695464110d82b374bc0","msg":"Error calling method eth_sendUserOperation"}
[33mbundler_1         |[0m 2024-04-24T13:58:32.797697803Z {"level":"DEBUG","time":1713967112797,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_clearState","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:32.955523223Z {"level":"DEBUG","time":1713967112955,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:32.958369471Z {"level":"DEBUG","time":1713967112955,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:32.958386803Z {"level":"DEBUG","time":1713967112955,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:32.958394337Z {"level":"DEBUG","time":1713967112956,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:33.187875511Z {"level":"ERROR","time":1713967113187,"pid":1,"hostname":"30f5d40f0dad","error":"unstaked paymaster accessed 0x0aff0c4a5474434dd8b9d1cd99e782c0676083c3 slot 0x8f105463adde70b41a32310443725aeeab402b9118f335a1adc6f5a43d5ff8af","msg":"Error calling method eth_sendUserOperation"}
[33mbundler_1         |[0m 2024-04-24T13:58:33.191747433Z {"level":"DEBUG","time":1713967113191,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_clearState","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:33.349574500Z {"level":"DEBUG","time":1713967113349,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:33.351893145Z {"level":"DEBUG","time":1713967113349,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:33.351906931Z {"level":"DEBUG","time":1713967113349,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:33.351913523Z {"level":"DEBUG","time":1713967113349,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:33.574250750Z {"level":"DEBUG","time":1713967113574,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T13:58:33.577257034Z {"level":"DEBUG","time":1713967113577,"pid":1,"hostname":"30f5d40f0dad","sender":"0x76E14EfD9Ee1729fef846Cc56067e2aE7d85Fa59","nonce":"0x0","userOpHash":"0xd6fa49d27c6a5a9965d94dd6e095df8f97e98dcc8014de6395314a671d6096a9","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T13:58:33.581084340Z {"level":"DEBUG","time":1713967113580,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_clearState","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:33.740916607Z {"level":"DEBUG","time":1713967113740,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:33.743341022Z {"level":"DEBUG","time":1713967113740,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:33.743356130Z {"level":"DEBUG","time":1713967113740,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:33.743363564Z {"level":"DEBUG","time":1713967113741,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:33.977108991Z {"level":"DEBUG","time":1713967113976,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T13:58:33.980044448Z {"level":"DEBUG","time":1713967113979,"pid":1,"hostname":"30f5d40f0dad","sender":"0x9b4190ffb03aB66aBa8A957adc866d5703eAF7D5","nonce":"0x0","userOpHash":"0xdd0fce155ff31600b9aa39925db543b08347f35f6261fbc3959828c01ff6c80c","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T13:58:33.983740743Z {"level":"DEBUG","time":1713967113983,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_clearState","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:34.141227933Z {"level":"DEBUG","time":1713967114141,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:34.143713829Z {"level":"DEBUG","time":1713967114141,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:34.143732293Z {"level":"DEBUG","time":1713967114141,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:34.143740067Z {"level":"DEBUG","time":1713967114141,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:34.380013469Z {"level":"DEBUG","time":1713967114379,"pid":1,"hostname":"30f5d40f0dad","msg":"UserOp passed validation"}
[33mbundler_1         |[0m 2024-04-24T13:58:34.383313225Z {"level":"DEBUG","time":1713967114383,"pid":1,"hostname":"30f5d40f0dad","sender":"0x636462ec8348f268DAD174C070fe12E79cbcF859","nonce":"0x0","userOpHash":"0x7bd4429b452c1f188472352b4bfc5ce103c6b1469ef25e7e9d2634d932507b67","status":"pending","msg":"added userOp to mempool"}
[33mbundler_1         |[0m 2024-04-24T13:58:34.387332091Z {"level":"DEBUG","time":1713967114387,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_clearState","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:34.695807576Z {"level":"DEBUG","time":1713967114695,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:34.698999746Z {"level":"DEBUG","time":1713967114695,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:34.699039269Z {"level":"DEBUG","time":1713967114695,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:34.699047605Z {"level":"DEBUG","time":1713967114696,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:35.072652025Z {"level":"ERROR","time":1713967115072,"pid":1,"hostname":"30f5d40f0dad","error":"unstaked paymaster accessed 0xa36ac98b299572eebb18328263fc03491d27ed28 slot 0xa7fa1ea31966fd2b511d41fbb86bf4b7845668d074445fec062904e001d2dda0","msg":"Error calling method eth_sendUserOperation"}
[33mbundler_1         |[0m 2024-04-24T13:58:35.076592513Z {"level":"DEBUG","time":1713967115076,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_clearState","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:35.234397115Z {"level":"DEBUG","time":1713967115234,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:35.237147347Z {"level":"DEBUG","time":1713967115234,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:35.237184336Z {"level":"DEBUG","time":1713967115234,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:35.237192341Z {"level":"DEBUG","time":1713967115234,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:35.393279909Z {"level":"ERROR","time":1713967115393,"pid":1,"hostname":"30f5d40f0dad","error":"unstaked paymaster must not return context","msg":"Error calling method eth_sendUserOperation"}
[33mbundler_1         |[0m 2024-04-24T13:58:35.397357529Z {"level":"DEBUG","time":1713967115397,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_clearState","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:35.553896736Z {"level":"DEBUG","time":1713967115553,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:35.556565530Z {"level":"DEBUG","time":1713967115553,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:35.556581450Z {"level":"DEBUG","time":1713967115553,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:35.556601106Z {"level":"DEBUG","time":1713967115554,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:35.790447586Z {"level":"ERROR","time":1713967115790,"pid":1,"hostname":"30f5d40f0dad","error":"unstaked paymaster accessed 0x9c973672f33624d3693ab2276538fec8879967f6 slot 0xaed3469875ad6750e818d667b5bd08036a9d5a353af5c0e81a03431a837a7b39","msg":"Error calling method eth_sendUserOperation"}
[33mbundler_1         |[0m 2024-04-24T13:58:35.794307365Z {"level":"DEBUG","time":1713967115794,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_clearState","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:35.951849008Z {"level":"DEBUG","time":1713967115951,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:35.954108207Z {"level":"DEBUG","time":1713967115951,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:35.954122443Z {"level":"DEBUG","time":1713967115951,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:35.954130458Z {"level":"DEBUG","time":1713967115952,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:36.260405019Z {"level":"ERROR","time":1713967116260,"pid":1,"hostname":"30f5d40f0dad","error":"paymaster internally reverts on oog","msg":"Error calling method eth_sendUserOperation"}
[33mbundler_1         |[0m 2024-04-24T13:58:36.264401419Z {"level":"DEBUG","time":1713967116264,"pid":1,"hostname":"30f5d40f0dad","method":"debug_bundler_clearState","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:36.452322998Z {"level":"DEBUG","time":1713967116452,"pid":1,"hostname":"30f5d40f0dad","method":"eth_sendUserOperation","msg":"Handling incoming request"}
[33mbundler_1         |[0m 2024-04-24T13:58:36.454635341Z {"level":"DEBUG","time":1713967116452,"pid":1,"hostname":"30f5d40f0dad","msg":"Running checks on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:36.454650990Z {"level":"DEBUG","time":1713967116452,"pid":1,"hostname":"30f5d40f0dad","msg":"Running calcPreVerificationGas on userOp"}
[33mbundler_1         |[0m 2024-04-24T13:58:36.454657532Z {"level":"DEBUG","time":1713967116452,"pid":1,"hostname":"30f5d40f0dad","msg":"Running full validation with storage/opcode checks on userOp"}
